ASIN,Group,Profit
B00005KJ27,Music,6.08
0553581155,Book,63.650000000000006
0195133293,Book,125.69999999999999
B00004TA92,Music,26.55
1886230307,Book,80.73
1855323184,Book,33.72
B00006IUHO,DVD,86.13
0783240082,DVD,46.8
1580083897,Book,38.6
1560254092,Book,71.12
B00006Z588,DVD,65.97
B00007KK43,DVD,169.2
B000002U1V,Music,14.910000000000002
0792272196,Book,91.3
1557345295,Book,60.72
0966214528,Book,34.199999999999996
B000001FG5,Music,7.7700000000000005
0788805533,Video,40.040000000000006
B00000IMIL,Music,22.700000000000003
1585420360,Book,125.1
0292708947,Book,55.32
043920383X,Book,89.9
B00005MKM8,DVD,67.02
1573247618,Book,97.58000000000001
0072423919,Book,20.6
0965576078,Book,177.12
0898707501,Book,74.16
B00004Z4YM,Music,16.64
0694522279,Book,29.49
0684863235,Book,93.61
0802775691,Book,161.92
1560975474,Book,94.38
B000005JHF,Music,22.400000000000002
0809024608,Book,175.5
B00004UFBG,Music,6.95
0881925098,Book,27.599999999999998
6304340230,Video,19.110000000000003
0821766392,Book,185.64000000000001
0851517730,Book,91.21000000000001
0375401199,Book,154.77
1555611842,Book,84.7
0671013866,Book,107.91
0875848745,Book,126.9
0679853014,Book,72.10000000000001
1578050952,Book,131.13
0380975386,Book,56.84
B00008RV1C,Music,21.84
0671667734,Book,40.29
0590939750,Book,21.24
0231115334,Book,65.28
B000002IVS,Music,12.9
0807739804,Book,134.76
0764122282,Book,82.32000000000001
0809133806,Book,175.2
080215106X,Book,72.53999999999999
0520204352,Book,32.43
0380844001,Book,42.42
B000058BET,Music,17.099999999999998
0590884921,Book,121.5
0375402330,Book,57.239999999999995
0874775191,Book,78.39
B000069JIL,Music,7.41
0590629786,Book,166.56
1861891113,Book,33.18
B00007G1TV,DVD,71.28
1882224213,Book,63.03
0915924595,Book,49.68
1568540426,Book,62.6
078063134X,DVD,18.9
B000001UN9,Music,27.95
0816640432,Book,147.73
1578631769,Book,20.6
B000002VFC,Music,24.48
0609804162,Book,208.18
0152474765,Book,55.85
B0000007R1,Music,12.9
0486401235,Book,17.22
0768902541,Book,51.56
6302909651,Video,23.450000000000003
1882664221,Book,89.72999999999999
0785811230,Book,96.21
B00004ZEPX,Video,20.009999999999998
076272515X,Book,146.54999999999998
0744001080,Book,85.67999999999999
B000086TMA,DVD,33.75
0847816095,Book,92.88
0525946578,Book,90.11999999999999
1564966488,Book,89.16
B000001IN5,Music,11.200000000000001
0142800015,Book,84.10000000000001
0865779090,Book,113.58
0801067650,Book,110.32000000000001
1878489119,Book,54.0
0316113166,Book,55.75
0571205690,Book,83.7
B00004XR5J,Music,19.69
0670894753,Book,60.050000000000004
1556433549,Book,73.04
026801437X,Book,174.98000000000002
007039363X,Book,124.54
0836226941,Book,55.900000000000006
B00000DGUM,Music,16.74
0865714517,Book,90.44000000000001
B00008OM59,Music,14.19
1558746943,Book,79.32
0897897927,Book,166.18
0809134284,Book,48.5
B00000I8BU,Music,17.28
0805410600,Book,109.9
B00006BTAF,Music,6.87
0310493102,Book,73.99000000000001
0449909735,Book,190.32
0198781091,Book,55.92
B000056C5X,Music,8.4
0800618939,Book,70.7
6304436424,Video,87.22000000000001
0226628175,Book,110.66
0865304300,Book,56.0
B00000JQB5,DVD,88.32
0811823555,Book,120.96000000000001
0130145440,Book,85.8
B00000DCTL,Music,16.83
0786807431,Book,141.57
B00005QXKX,Music,37.949999999999996
0935526773,Book,104.02000000000001
0812574737,Book,74.42999999999999
0915035227,Book,53.1
630354195X,Video,58.559999999999995
B000000CYA,Music,20.93
0823408841,Book,63.550000000000004
0876855826,Book,55.68
B000068GQV,Video,64.44
0072434171,Book,152.1
1892213591,Book,32.6
0375700331,Book,83.44
0596001258,Book,178.1
0345414004,Book,37.660000000000004
0870678817,Book,48.0
B00000707N,Music,33.24
1560254572,Book,97.30000000000001
B00000333Y,Music,16.3
0847694402,Book,57.9
0130287644,Book,113.16
B000006YN0,Music,14.879999999999999
1587171287,Book,219.45
0195089219,Book,26.31
1572481013,Book,72.38000000000001
0689849648,Book,160.72000000000003
0691048967,Book,125.1
6305262241,Video,23.1
B00004KD22,Music,26.91
B00006IUIB,DVD,61.74000000000001
0787955159,Book,82.03
0688169708,Book,108.35
0517884976,Book,36.36
B00000478E,Music,37.199999999999996
9657044049,Book,188.1
0735200696,Book,170.04
0385008945,Book,118.16000000000001
0786888512,Book,89.25000000000001
0807847445,Book,50.6
B0000071YL,Music,14.8
0914116177,Book,87.08000000000001
0670036250,Book,58.88
B000003EP8,Music,39.34
B000007SPV,Music,28.95
B00005LNE3,Music,21.599999999999998
0671891804,Book,83.51
0761522131,Book,52.550000000000004
1886590044,Book,143.88
0394558235,Book,80.88
0807742864,Book,56.050000000000004
0385484771,Book,51.84
1879181886,Book,118.44
B000002BCC,Music,27.0
0793578566,Book,88.44
B00008L3RE,Music,8.8
B00000IIPS,Music,9.719999999999999
0691088837,Book,96.57
0802839193,Book,41.699999999999996
B00000G5W9,Music,42.0
1563896389,Book,29.72
0879385391,Book,93.60000000000001
0871784734,Book,91.14000000000001
B000069JKZ,Music,10.17
0070533539,Book,93.0
0810906074,Book,85.86
0761968105,Book,140.14000000000001
1563708914,Book,56.4
0764566555,Book,65.3
1883672791,Book,146.3
B0000031HJ,Music,8.040000000000001
0521785707,Book,87.60000000000001
B00000D9VZ,Music,14.19
B000001I0A,Music,14.14
0743226801,Book,29.68
3791319493,Book,15.149999999999999
B00003RQOP,DVD,44.940000000000005
0300080557,Book,110.88
1896522726,Book,147.0
0253214386,Book,32.04
0595003877,Book,57.470000000000006
0688161073,Book,58.86
0515125628,Book,68.39999999999999
1585744123,Book,209.7
0838819877,Book,150.93
0871161753,Book,42.6
6302374081,Video,14.450000000000001
0880118431,Book,69.68
0761539417,Book,96.46000000000001
0231101082,Book,22.52
0563371072,Book,68.35000000000001
0685707202,Book,66.56
B00000G68N,Music,8.56
B00005A0KV,Music,39.760000000000005
1561584789,Book,101.97
B000034CZG,Music,12.96
B00004RDSI,Music,38.64
6302045126,Video,50.440000000000005
0877017654,Book,79.5
0440213029,Book,98.67
1560526432,Book,38.08
0689817460,Book,91.3
0933782209,Book,31.38
1569710902,Book,151.65
1563894920,Book,74.36
0471401749,Book,58.44
0609809431,Book,68.74000000000001
0440414008,Book,191.52
B00001ZTC5,Music,9.31
0689835523,Book,137.28
B00006LI2R,Music,26.16
1557989095,Book,40.18000000000001
0830726594,Book,85.56
0791414043,Book,55.02
1568982380,Book,83.25
0783227507,DVD,34.92
1558217290,Book,48.72
0694514713,Book,52.2
0674390318,Book,91.07000000000001
0452263174,Book,82.94
0449007219,Book,39.48
0471242128,Book,103.09
0192853864,Book,93.10000000000001
1572318090,Book,73.01
0764100394,Book,146.64000000000001
1929685157,Book,102.48
0472067605,Book,95.85
0671520687,Book,60.839999999999996
1886238049,Book,109.5
184212031X,Book,158.73000000000002
0373834349,Book,38.1
B000005KQV,Music,8.04
6305428549,DVD,150.0
0345422554,Book,56.77
0786928018,Book,66.99
080503482X,Book,130.68
0030544661,Book,148.6
0735609993,Book,56.32
0714840009,Book,83.25
0516449222,Book,55.36
1570911525,Book,38.900000000000006
B00008WFHH,Video,42.02
1561840025,Book,81.0
B00000K2A3,Music,9.35
061822632X,Book,100.52000000000001
0843948574,Book,34.5
B00001MXY5,Video,48.800000000000004
B00005N8Y7,Music,7.95
0811821420,Book,119.76
0674442806,Book,42.56
0060932309,Book,98.4
0062508318,Book,85.67
B00005Y70K,DVD,15.45
0312288565,Book,166.53
1880494000,Book,116.39999999999999
0688065198,Book,64.48
B0000008YR,Music,29.099999999999998
0919359108,Book,85.91
B000002X1I,Music,35.7
B0000008S8,Music,8.96
B00004T0QH,Music,12.0
6305949743,Video,34.74
6305076588,Video,20.13
0783553277,Book,142.67
0944344410,Book,90.7
1586211951,Book,71.72
B0000028PG,Music,15.36
0195125797,Book,25.439999999999998
B00005A896,Music,25.3
1551050935,Book,188.44000000000003
1572302216,Book,45.84
1565301889,Book,72.67
1557995788,Book,32.44
B00008A7RJ,Music,28.71
0515092266,Book,79.64
078688830X,Book,81.66
0521596742,Book,110.7
0743444728,Book,42.92
0323002463,Book,99.0
B0000648WK,DVD,53.04
0312855095,Book,93.5
1587170000,Book,90.72
B00004WL4C,Video,75.72
B000067BLE,Music,27.3
0486243419,Book,42.300000000000004
0761991069,Book,155.25
0131333720,Book,47.97
0881922323,Book,68.4
1555972845,Book,139.70000000000002
B00001ZSVK,Music,12.0
0806982756,Book,108.83999999999999
0671675621,Book,78.65
0914520415,Book,25.47
1558605754,Book,157.96
0231048076,Book,33.48
0963469975,Book,31.84
1841765732,Book,95.92
0757300227,Book,179.92000000000002
B000069HYT,DVD,45.449999999999996
1572481625,Book,97.57000000000001
0803289065,Book,41.95
6305669309,DVD,86.10000000000001
0782141315,Book,53.04
0679460802,Book,83.65
0736411070,Book,92.33000000000001
0634012843,Book,79.12
0823003159,Book,58.32
0345406672,Book,153.27
0155383167,Book,65.7
B00005LNSI,Music,23.49
0066214688,Book,34.4
0321024702,Book,83.16
0373259379,Book,76.60000000000001
0871542269,Book,70.83
0312081839,Book,20.64
0060278633,Book,107.55
0471285420,Book,25.68
B00005UMT8,Music,26.55
0899579329,Book,17.04
B000006A77,Music,16.900000000000002
0262041693,Book,141.31
1572524391,DVD,160.72000000000003
0814799051,Book,49.480000000000004
0767817478,DVD,95.48
B00000JYAE,Music,37.44
0971757534,Book,51.56
0867130709,Book,219.15
1588291324,Book,113.30000000000001
B000002VQM,Music,21.52
0923521577,Book,28.169999999999998
0312269951,Book,104.85
0879391464,Book,44.85
0811823652,Book,93.3
1869890043,Book,84.16
0393099792,Book,170.43
0842370560,Book,141.54000000000002
0374375259,Book,111.14999999999999
6302652898,Video,83.85000000000001
0152019952,Book,49.36
1890132055,Book,51.550000000000004
0679747885,Book,123.42
0192880446,Book,86.13
0590414291,Book,60.12
0399226702,Book,222.9
0764585339,Book,109.34
1892714140,Book,145.73000000000002
B00005AB7H,DVD,26.240000000000002
1573920355,Book,111.72
0440235596,Book,64.8
1586632493,Book,167.54999999999998
1566564581,Book,116.6
1578631165,Book,212.4
B000003G2C,Music,7.140000000000001
0875964869,Book,108.45
0821225227,Book,35.32
0306808293,Book,117.7
0393308782,Book,173.88000000000002
0376038756,Book,75.6
B000068QPM,DVD,25.11
B00000GJ2B,Video,19.250000000000004
0801987326,Book,46.0
0821767852,Book,39.839999999999996
0310398916,Book,85.14
1855329662,Book,24.93
B000005MQJ,Music,14.4
B000067G37,DVD,49.44
1929494653,Book,51.36
038797606X,Book,144.34
0887291333,Book,38.92
6304100507,Video,20.860000000000003
0922915636,Book,146.96
B000050HY1,Music,38.4
0385333137,Book,40.96
B000001G16,Music,22.56
0916856062,Book,63.72
B00005NGY5,Music,27.700000000000003
0800753577,Book,16.32
0716734796,Book,190.45000000000002
B00004YX2U,Music,21.44
0195086023,Book,45.28
0792838351,Video,50.050000000000004
0824819594,Book,19.919999999999998
0823616002,Book,95.75999999999999
B00005V6EI,Music,5.32
158062622X,Book,132.72
B000059TOU,Video,55.52
1891506498,Book,31.98
1555426840,Book,58.900000000000006
B000005HP1,Music,7.5
1569312389,Book,157.68
0471292524,Book,38.64
0736000089,Book,56.65
B00000060Q,Music,36.96
0256262195,Book,135.96
0878407170,Book,186.48000000000002
0425186156,Book,180.88000000000002
0815123795,Book,32.0
0808541463,Book,109.85000000000001
B00004R99K,Video,88.06
0905214404,Book,80.92
0743518217,Book,93.5
0806962585,Book,34.64
0674382269,Book,35.24
0936171022,Book,90.0
0312982631,Book,57.84
0415908132,Book,128.16
B00005KJ02,Music,17.5
1589260260,Book,102.64
0893850284,Book,162.25
0415187478,Book,62.2
0801022770,Book,81.2
1864501316,Book,65.66000000000001
0849939437,Book,70.32
B00006SFMG,Video,42.18
0822006545,Book,42.300000000000004
0738828599,Book,92.17
0486264513,Book,148.07
1576732843,Book,155.48000000000002
0933029160,Book,53.900000000000006
0970753101,Book,53.44
1564559602,Book,78.36
0140363386,Book,67.10000000000001
1565842626,Book,35.94
0793574110,Book,76.5
156025288X,Book,86.48
0415247659,Book,181.2
0822325497,Book,161.88
0787956759,Book,77.52
B000002UKM,Music,8.040000000000001
1565072456,Book,140.14000000000001
0064431711,Book,167.57
1584850787,Book,64.26
B00006L6YG,Music,8.64
0965375307,Book,27.04
0310237416,Book,223.95
0440414075,Book,66.24
0939923726,Book,72.48
0671646788,Book,57.75
B00005M66G,Music,42.6
0940118637,Book,40.5
1569317518,Book,76.9
1557980845,Book,112.97
0689845324,Book,73.8
B00004U8P4,Video,14.200000000000001
B00000HZY7,Music,20.23
B00002Z7AQ,Music,8.48
0375501444,Book,42.089999999999996
B00005O4UI,DVD,79.12
0764117661,Book,59.129999999999995
0933932979,Book,47.800000000000004
B00000B3JW,Music,24.5
0898705576,Book,117.81
B00004ZELW,DVD,108.03
B000004B87,Music,18.340000000000003
096594686X,Book,71.82
0553576453,Book,174.33
1557093083,Book,21.15
0028642287,Book,50.669999999999995
0801483417,Book,40.88
0809225492,Book,105.10000000000001
0803608179,Book,44.59
0395977274,Book,108.08
0721693512,Book,157.43
0520224434,Book,57.260000000000005
0321127285,Book,65.65
B0000034AU,Music,23.76
1556612206,Book,40.24
0761525653,Book,182.85
6305214387,Video,42.239999999999995
B000000DVB,Music,15.84
B000068V9U,DVD,26.8
0879804351,Book,43.5
0534529054,Book,42.52
0310925746,Book,153.14000000000001
B0000007SD,Music,12.040000000000001
9998184096,Book,159.5
0800104846,Video,20.860000000000003
0805064141,Book,194.46
0964875799,Book,99.82000000000001
B00000I8T3,Music,11.08
0072122455,Book,57.839999999999996
0066212863,Book,55.300000000000004
0517885530,Book,96.2
0817640738,Book,200.1
0884948536,Book,75.53
0670894540,Book,119.02
0130109967,Book,72.10000000000001
012580203X,Book,75.74000000000001
B00000J7P0,Music,9.45
0393977595,Book,108.0
0140378561,Book,56.61
B000007VAE,Music,14.85
6305796297,DVD,101.2
0875166393,Book,135.98000000000002
B0000025RD,Music,17.76
1890871214,Book,111.84
0486253287,Book,91.8
187910296X,Book,90.16000000000001
1583605274,Book,59.1
0395755158,Book,195.29999999999998
0439113466,Book,29.549999999999997
0552527068,Book,62.519999999999996
1580230814,Book,91.7
B00005LN4Q,Music,40.74
0380721228,Book,35.19
0687074428,Book,76.16000000000001
B0000032JI,Music,12.8
0072837780,Book,43.52
B00006IUPV,Music,15.34
0942391365,Book,64.54
6303343694,Video,48.88
0806522445,Book,48.86000000000001
B00004Z1E9,Music,12.15
0521654173,Book,70.02
0838934706,Book,122.67
0865620067,Book,174.29999999999998
0935127550,Book,77.31
B0000041NU,Music,27.06
0895779331,Book,48.059999999999995
0618111387,Book,56.28
1861004923,Book,22.28
B0000014EE,Music,8.950000000000001
0345406230,Book,100.80000000000001
1584280484,Book,132.21
081183199X,Book,83.27
0822956837,Book,57.53
0201784793,Book,27.779999999999998
1576830829,Book,44.519999999999996
0618056149,Book,149.71
0486253848,Book,67.10000000000001
B00005ASUS,DVD,123.53
1887159436,Book,164.54999999999998
B00005NHOW,Music,6.6899999999999995
0851707173,Book,49.08
0521576008,Book,82.60000000000001
0746034032,Book,95.55
1574882023,Book,112.32
B000094Q56,Music,16.51
0312420188,Book,90.2
1576581888,Book,40.86
188860848X,Book,85.12
6302375940,Video,52.949999999999996
078686740X,Book,28.5
0198294328,Book,49.32
0973070404,Book,184.24
0140296476,Book,30.0
B00007AJDO,DVD,49.28
088141042X,Book,63.76
0521802121,Book,44.58
0375753680,Book,93.33
0870409514,Book,94.99000000000001
0691025657,Book,176.26000000000002
1840146761,Book,68.64
B0000507FL,Music,25.919999999999998
B00005R8GR,Music,37.949999999999996
1567315046,Book,47.699999999999996
0812524993,Book,20.400000000000002
0078824761,Book,86.64
B000094J79,DVD,82.28
9687277017,Book,41.28
0749437987,Book,186.9
B00006951X,Video,72.05
0939791579,Book,88.11
B00004YL5G,Music,22.22
0802313213,Book,168.0
B000068QO8,Video,86.06
0586205764,Book,23.46
B00000IBVC,DVD,59.36
1564760170,Book,60.5
630512065X,Video,21.0
1578631173,Book,206.22000000000003
0806958847,Book,104.4
0883687682,Book,71.39999999999999
1888103167,Book,50.2
1888483113,Book,204.68
0520207297,Book,46.900000000000006
0140267735,Book,150.0
0750626755,Book,27.0
0201844451,Book,209.54999999999998
B00003CXXF,Video,61.300000000000004
B00006G8K0,DVD,26.64
B000002MWI,Music,12.350000000000001
1585673331,Book,65.45
0375431594,Book,145.2
0785263535,Book,103.35
0521458706,Book,137.76
B0000026DB,Music,14.040000000000001
157054283X,Book,188.58
0130529540,Book,44.07
B00004YNA8,Music,33.15
B000005IL1,Music,9.18
1555423221,Book,21.33
052134803X,Book,118.44
B00006BHDM,Music,37.44
0781226678,Book,142.4
0415208823,Book,70.11
0807075035,Book,50.1
1567181252,Book,104.7
B000000I40,Music,21.2
0060968745,Book,45.400000000000006
0553295691,Book,77.30000000000001
0811830373,Book,99.96000000000001
0380718057,Book,67.54
0911203400,Book,107.91
0895261456,Book,156.2
0306810069,Book,102.0
058274606X,Book,139.32
9626340428,Book,33.4
B00007M5KC,Video,34.300000000000004
0887291805,Book,45.57000000000001
B000005P2J,Music,13.6
0399521372,Book,112.71000000000001
B00006L94C,DVD,93.0
B000000D77,Music,28.980000000000004
0451527666,Book,118.64999999999999
1570546797,Book,34.65
0877191328,Book,130.0
0072346949,Book,139.6
0590058991,Book,50.300000000000004
156554840X,Book,68.10000000000001
0231114141,Book,25.8
0792158202,Video,39.6
0812927478,Book,91.65
B0000399WF,DVD,39.620000000000005
B000087F5Z,DVD,62.010000000000005
0465024637,Book,63.0
0967598990,Book,194.7
0764549669,Book,87.15
0740718959,Book,91.3
1550748025,Book,33.68
0684804476,Book,105.16
0631223576,Book,49.300000000000004
0425178099,Book,34.949999999999996
038531826X,Book,139.9
B000000YWB,Music,13.76
B00004WC8S,Video,34.74
0310239451,Book,31.5
B00007MB2L,Music,21.34
B000059H3E,DVD,20.43
0345369068,Book,18.33
0130800988,Book,166.44
0970530617,Book,186.20000000000002
6305056862,Video,47.18000000000001
0800625765,Book,73.08
0325003971,Book,40.47
0964595796,Book,112.08
0440945151,Book,151.04999999999998
3527303723,Book,175.76000000000002
B00003ZAHF,Music,9.200000000000001
0470844639,Book,118.64
0898793629,Book,22.29
6305762694,DVD,85.91
156663489X,Book,146.4
0892815507,Book,41.91
0851515797,Book,67.8
1560328142,Book,199.95
0399228055,Book,100.62
1564557464,Book,138.93
0380818469,Book,51.5
078901436X,Book,69.03
0812576357,Book,191.49
0735202974,Book,76.5
1570620784,Book,100.32000000000001
0840790368,Book,97.67999999999999
B000002AV9,Music,25.220000000000002
079073639X,DVD,112.14000000000001
B00005B6L5,DVD,68.31
0664224857,Book,87.45
0875841376,Book,109.56
0385468776,Book,17.759999999999998
0596004230,Book,54.300000000000004
6305831343,DVD,144.82
0894120387,Book,95.30000000000001
0520209664,Book,79.64
B0000541VY,Video,31.84
0198780540,Book,59.18
0670884138,Book,144.69
0380783568,Book,70.98
B00000I9CI,Music,28.700000000000003
1556524617,Book,44.31
0916938077,Book,124.38
0874778999,Book,77.52
B000056WT6,Video,8.16
1572700556,Book,49.49
0805046712,Book,55.28
039914739X,Book,46.96
0471083771,Book,40.8
0783114338,DVD,53.2
0764533428,Book,89.11000000000001
0620244275,Book,128.70000000000002
B00004Y6SH,Music,6.84
0884194973,Book,159.12
1853753254,Book,50.4
3886185435,Book,31.049999999999997
B00004SW9S,Music,16.94
B000004AZV,Music,10.200000000000001
0825600200,Book,57.45
1589761065,Book,164.89000000000001
1891327291,Book,66.06
B000001GH6,Music,19.529999999999998
0399214704,Book,42.93
0385312083,Book,150.93
0847690881,Book,93.47999999999999
0026533499,Book,114.48
0971454841,Book,29.73
B00005QVYV,Music,18.55
0879077409,Book,54.120000000000005
1878424017,Book,134.28
1558290699,Book,91.95
0060931647,Book,28.04
